NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/593.9ac87bf9c3891307.js, Mexico, d35a29e8164287d8cd33e26fee726be66e95a08c87905bec95fffb2fa89344b3, OK, S2-Final y S2-Original, d35a29e8164287d8cd33e26fee726be66e95a08c87905bec95fffb2fa89344b3, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/states-complete.svg, Mexico, 58efb579ab6f114d872baa0eea13a756a2d298f6385d3765245cc02372303cb5, OK, S2-Final y S2-Original, 58efb579ab6f114d872baa0eea13a756a2d298f6385d3765245cc02372303cb5, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/roboto-latin-900.282ba77fda1349f3.woff2, Mexico, edcdf3f60252a5987bedc9c86b5422d972ba509bbbe60d58925310c744a33e28, OK, S2-Final y S2-Original, edcdf3f60252a5987bedc9c86b5422d972ba509bbbe60d58925310c744a33e28, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/lockSmall.png, Mexico, 62dfeec6e2b8e1e69b3286da64ceeb51a8111bed879b8015f00668035629f670, OK, S2-Final y S2-Original, 62dfeec6e2b8e1e69b3286da64ceeb51a8111bed879b8015f00668035629f670, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/915.5d92f1e7be9bf5a1.js, Mexico, 9b33819a70723b23f61a08ce13ca71ce4c2dcd50d5e8d15b3bdf7b1105dde2d6, OK, S2-Final y S2-Original, 9b33819a70723b23f61a08ce13ca71ce4c2dcd50d5e8d15b3bdf7b1105dde2d6, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/pictures/4qws6mdhl9nuqx3w/party4.png, Mexico, 3abad4a13d08860d82130cce4c010835aaf42c0bde7f2cd468d960a9e21849ac, OK, S2-Final y S2-Original, 3abad4a13d08860d82130cce4c010835aaf42c0bde7f2cd468d960a9e21849ac, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 127 en el archivo original y 147 en el archivo del evento., 127, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/shape.svg, Mexico, 853931440ebd8be37615a886cfc0e8e7a0317a08584346cc2e1213d23964de63, OK, S2-Final y S2-Original, 853931440ebd8be37615a886cfc0e8e7a0317a08584346cc2e1213d23964de63, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/lib/hb/hlf/msp/keystore/65b7398149ed3fa58b121015368e909b4e2540937efdfb0667d2d35f6cfcfb3c_sk, Mexico, a3320776f78c66c5c36baa22ba9b01d46ba492d3c5e3dda4a8c9a5209767f397, OK, S2-Final y S2-Original, a3320776f78c66c5c36baa22ba9b01d46ba492d3c5e3dda4a8c9a5209767f397, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 159 en el archivo original y 175 en el archivo del evento., 159, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/tick-large.svg, Mexico, 88d4bab9ffe3e8030c0e3a40fa5f524b0702808f6b4c0e308fe459a0ec83444d, OK, S2-Final y S2-Original, 88d4bab9ffe3e8030c0e3a40fa5f524b0702808f6b4c0e308fe459a0ec83444d, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/unlink.svg, Mexico, a134f171ff6471890876bbbf71a8bbeba45e5fe3be319ad7a9891fcddd6ddf20, OK, S2-Final y S2-Original, a134f171ff6471890876bbbf71a8bbeba45e5fe3be319ad7a9891fcddd6ddf20, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
