NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-controller/simulacrocoahp-bulletin/var/lib/hb/2m0b9ucs4zthwjgm/pbb-signaturestore, Mexico, , OK, S1-Final y S1-Intermedia, 63c4360595c93748cbfa1806df4686a71a546c499787bc74cce9703efbfe5a94, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp-bulletin/var/lib/hb/2m0b9ucs4zthwjgm/onekey-apbb-chainstore, Mexico, , OK, S1-Final y S1-Intermedia, 1fe46be36810da4abffd77b4cd86ab3dc2f6e329e65cf3f3ed6ae0fbd1686e59, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-trustedparty/simulacrocoahp/oidc/onekey-issued.json, Mexico, , OK, S1-Final y S1-Intermedia, 3252ee70dc728a22146b6bd790279e7e37b1a6951dbc407cdb34efc066757272, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/var/lib/hb/2m0b9ucs4zthwjgm/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, , OK, S1-Final y S1-Intermedia, 0bf1a54de0c844dcd79859f7be0adf35a64c9ef3448a76d44a171614287a0bc4, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacrocoahp/results/decryptor/2m0b9ucs4zthwjgm/decrypted-sig, Mexico, , OK, S1-Final y S1-Intermedia, 612f43cf01e35a5c671e060a6c096bd13030923db09fb913335b06e658f2eea0, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexp-bulletin/var/lib/hb/4nc7xtus3blgg17n/pbb-chainstore, Mexico, , OK, S1-Final y S1-Intermedia, dd5897b2433b3ebb527324b573b2774181fbcc4704a07b403858b446bc4e0256, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/processor/cfc03qlr778xr50/voters, Mexico, , OK, S1-Final y S1-Intermedia, 167711a39ddf6980d700624c9395776cc069bbabfe862d50bf7c06af82448ae2, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/processor/cfc03qlr778xr50/votes, Mexico, , OK, S1-Final y S1-Intermedia, 7caadd71fd127932f73ca7c8c2c26c239893e0ffae60bb18412751422ac04add, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/var/lib/hb/2m0b9ucs4zthwjgm/storage/member/snap/db, Mexico, , OK, S1-Final y S1-Intermedia, 3714274a10c0963abd6ac9b09e725bca3c67b39afa470f6c779b672117a3b55c, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexp/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, b2cfaf02902726b0d3691ecd84b03be8a7480474d3ddb35b9b3e005d4783d589, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, b90187524eb81e528e04e1bc87be6a5780217b56b91e12347385a277db707394, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexp/var/lib/hb/4nc7xtus3blgg17n/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, , OK, S1-Final y S1-Intermedia, df2d10b0234cc63994aae562cc735ae4089d71d50cef1349b44dc0d97084e31b, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexr/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, 24fcd66dabe98bbce522b87dc1ce92b26425a1d7f41dbb86580d13279785344e, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacrocoahp/results/processor/2m0b9ucs4zthwjgm/votes, Mexico, , OK, S1-Final y S1-Intermedia, fd82d2e3242892a53f57ad2f37de248f9d285cf0abe043371736b62116a10d2b, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexr/var/lib/hb/cfc03qlr778xr50/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, , OK, S1-Final y S1-Intermedia, 78ec1d8bcc2274c0456710602a535be2ae8009b33360557cc3879dd79450c9fb, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexp/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, c88f2b8e9dfbc94deeed27566ece4a4f2470525a5f3ff1ad6d734b74c6a418c2, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexp/var/lib/hb/4nc7xtus3blgg17n/storage/member/snap/db, Mexico, , OK, S1-Final y S1-Intermedia, c6cfcd9dc397bf79e7798d234c224f0388642155fe90681b61fdb3a413e55ee5, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/decryptor/cfc03qlr778xr50/decrypted, Mexico, , OK, S1-Final y S1-Intermedia, aab1a8929d32bc2689518818dde1b74baeee6eb48854e1301cbfd8462ba9784b, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
